price,link,image,city,name,location,roomtype,detailed_location,bedrooms,beds,listed_price,rating,full_rating,amenities,review_number
428.0,http://airbnb.com/rooms/41892310?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=535513e6-f6a7-4b90-bbc4-7ce4e4b288f6,https://a0.muscache.com/im/pictures/2735f447-e293-413f-8f22-3ddab3a05397.jpg?im_w=240,Hyderabad,Urban Nest @ Kokapet  2BHKSF2 ,Hyderabad,Entire apartment,Hyderabad,2,2,856,5.0,5.0 out of 5 stars from 3 reviews,"Lift, Kitchen, Wifi, Hair dryer, Free parking on premises, Cable TV, Iron, Hangers",3.0
426.0,http://airbnb.com/rooms/39164270?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=39fbcb50-5ad4-4a4e-a51e-e94f24a124ae,https://a0.muscache.com/im/pictures/1ae55417-60da-4e37-837f-fe083b1542a5.jpg?im_w=240,Seoul,Calm & Mood houseGangnam 406 (only woman) ,"Bangbae 1(il)dong, Seochogu",Private room,Seocho,1,1,426,4.75,4.75 out of 5 stars from 4 reviews,"Kitchen, Wifi, Dryer, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace",4.0
426.0,http://airbnb.com/rooms/16698226?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=d62bc400-0dbb-45f9-aa49-df240b912650,https://a0.muscache.com/im/pictures/3d3e72e0-0baf-4025-aec0-b123993e8c74.jpg?im_w=240,Taipei,"Central,Metro,NTU/NTNU, Eco&Cultural雙捷運線近師大台大 ",Da’an District,Private room,Da’an District,1,2,851,4.79,4.79 out of 5 stars from 19 reviews,"Kitchen, Wifi, Heating, Iron, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace",19.0
425.0,http://airbnb.com/rooms/27823437?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=04df6cf7-9644-4943-bc07-09cf11a3a890,https://a0.muscache.com/im/pictures/38d57b5c-2a5c-45c9-830f-1d517c836d8f.jpg?im_w=240,Buenos Aires,Apartamento con gran balcón Palermo Hollywood ,Palermo,Entire flat,Palermo,1,1,425,4.71,4.71 out of 5 stars from 15 reviews,"Wifi, Kitchen, Iron, Cable TV, Laptop-friendly workspace, Hair dryer, Air conditioning, TV",15.0
425.0,http://airbnb.com/rooms/27671853?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b2f73f4c-bce2-4685-8ed6-f467187a2728,https://a0.muscache.com/im/pictures/0dc0607b-4f7b-416e-857a-c44513ad8fbb.jpg?im_w=240,Seoul,*SALE* Private 2Room Apt. in Gangnam Gourmet Alley ,"Nonhyeon 1(il)dong, Gangnamgu",Entire flat,Gangnam,2,3,1276,4.73,4.73 out of 5 stars from 55 reviews,"Kitchen, Wifi, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating, TV",55.0
424.0,http://airbnb.com/rooms/143605?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=b1e404e8-93b7-430f-a141-ee2a0fc074fd,https://a0.muscache.com/im/pictures/1235597/d2234eb1_original.jpg?im_w=240,Berlin,""" Berlin Fuffa's 40m2  apartment "" ",Berlin,Entire flat,Neukölln,1,3,1271,4.52,4.52 out of 5 stars from 64 reviews,"Wifi, Kitchen, Dryer, Hair dryer, TV, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Heating",64.0
423.0,http://airbnb.com/rooms/11292925?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=6da569be-7cea-4020-b271-571b2204ee2e,https://a0.muscache.com/im/pictures/8c7dbbc0-a75f-40aa-9859-20b37e6a931d.jpg?im_w=240,Berlin,Apartment Warm Colours ,Berlin,Entire flat,Prenzlauer Berg,1,4,1692,4.72,4.72 out of 5 stars from 78 reviews,"Wifi, Kitchen, Cable TV, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens",78.0
422.0,http://airbnb.com/rooms/12327483?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=5d3b9e98-def3-4b96-921e-aa7c1183c4fb,https://a0.muscache.com/im/pictures/f7ad8ad4-99d3-4858-ade6-153cbea53315.jpg?im_w=240,Taipei,Bright & Airy & Huge room 5min walk to NTU and MRT ,Da’an District,Private room,Da’an District,1,2,844,4.83,4.83 out of 5 stars from 6 reviews,"Kitchen, Wifi, Hair dryer, Hangers, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens, TV",6.0
421.0,http://airbnb.com/rooms/15099407?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=98e799b1-4c2f-4c5a-9e40-a905f220cf23,https://a0.muscache.com/im/pictures/6d315980-875f-4bc0-ae9d-843481c9d947.jpg?im_w=240,Taipei,一楼雅房  離捷運站走路4分鐘 舒適2人房 台北 永和 永安捷运 ,Yonghe District,Private room,Yonghe District,1,1,421,4.81,4.81 out of 5 stars from 26 reviews,"TV, Washing machine, Hair dryer, Air conditioning, Hangers, Wifi, Lock on bedroom door, Kitchen",26.0
421.0,http://airbnb.com/rooms/15099408?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=98e799b1-4c2f-4c5a-9e40-a905f220cf23,https://a0.muscache.com/im/pictures/04d54270-bcf9-44ba-b3b0-a7dd7cdb1a03.jpg?im_w=240,Taipei,一楼雅房  離捷運站走路4分鐘 舒適2人房 台北 永和 永安捷运 1 ,Yonghe District,Private room,Yonghe District,1,1,421,4.69,4.69 out of 5 stars from 55 reviews,"Washing machine, Lock on bedroom door, Air conditioning, Kitchen, Hangers, TV, Hair dryer, Wifi",55.0
420.0,http://airbnb.com/rooms/24988696?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=04df6cf7-9644-4943-bc07-09cf11a3a890,https://a0.muscache.com/im/pictures/0b0a7366-7129-4071-881e-c802ca2077a8.jpg?im_w=240,Buenos Aires,Cozy Studio Buenos Aires ,Caballito,Entire loft,Caballito,Studio,1,420,4.8,4.80 out of 5 stars from 51 reviews,"Free parking on premises, Lift, Wifi, Kitchen, Dryer, Pool, Iron, Washing machine, Laptop-friendly workspace, Hair dryer",51.0
420.0,http://airbnb.com/rooms/3252313?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=8df899a7-83f4-4cc5-89f8-ef71165d373c,https://a0.muscache.com/im/pictures/43167615/8b03f626_original.jpg?im_w=240,Taipei,Cozy single room near downtown TPE ,Zhongzheng Dist,Private room,Zhongzheng Dist,1,1,420,4.72,4.72 out of 5 stars from 140 reviews,"Lift, Kitchen, Wifi, Hair dryer, Washing machine, Toilet paper, Soap, Towels, Pillows, Bed linens, Air conditioning, Paid parking off premises, Smoke alarm, Fire extinguisher",140.0
419.0,http://airbnb.com/rooms/38694671?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b8328ee0-00d8-4842-9875-dd31bdd7efd8,https://a0.muscache.com/im/pictures/81f4757f-b3e1-4322-bd5f-d647dc6ddd37.jpg?im_w=240,Buenos Aires,Studio & Balcony Terrace in Palermo Hollywood ,Palermo,Entire flat,Palermo,Studio,2,838,4.82,4.82 out of 5 stars from 11 reviews,"Gym, Lift, Wifi, Kitchen, Dryer, Pool, Iron, Cable TV, Washing machine",11.0
418.0,http://airbnb.com/rooms/14599899?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=779751f1-02f7-4965-b8f5-ff3b1846b6fa,https://a0.muscache.com/im/pictures/ac96e47c-157b-4f9e-a3aa-f37003ccee12.jpg?im_w=240,Taipei,"Fun Taiwan_
板新捷運站三分鐘Banxin MRT Station 3 minute ",Banqiao District,Private room,Banqiao District,1,1,418,4.52,4.52 out of 5 stars from 174 reviews,"Toilet paper, Soap, Towels, Pillows, Bed linens, Lock on bedroom door, Smoke alarm, Hangers, Hair dryer, Carbon monoxide alarm, Laptop-friendly workspace, Cable TV, Wifi, Paid parking off premises",174.0
417.0,http://airbnb.com/rooms/8166601?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=8bb1af80-21a4-4109-8a49-06be8d700299,https://a0.muscache.com/im/pictures/aa03f0f8-b27a-49c1-82fa-e4f8d200a9fd.jpg?im_w=240,Berlin,Zentrales Zimmer Kastanienallee ,Berlin,Private room,Mitte,1,2,834,4.79,4.79 out of 5 stars from 25 reviews,"Wifi, Kitchen, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV, Washing machine",25.0
416.0,http://airbnb.com/rooms/33180755?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=04367722-50b9-41dd-b5a6-e3d4da8da34c,https://a0.muscache.com/im/pictures/7940dc09-bad9-4b6a-a83b-56e7658dd65c.jpg?im_w=240,Hyderabad,Studio Room ,Hyderabad,Entire apartment,Hyderabad,Studio,1,416,4.5,4.50 out of 5 stars from 16 reviews,"Kitchen, Wifi, Hangers, TV, Air conditioning, Toilet paper, Soap, Towels, Pillows, Bed linens, Free on-street parking",16.0
416.0,http://airbnb.com/rooms/18994495?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=1b660edd-8be7-4238-89ab-d604979abb7a,https://a0.muscache.com/im/pictures/52102015-381b-4e4c-b709-25c0b2f6599c.jpg?im_w=240,Berlin,Kleines Haus im Wäldchen ,Altlandsberg,Entire house,Altlandsberg,Studio,2,832,4.91,4.91 out of 5 stars from 33 reviews,"TV, Hair dryer, Free parking on premises, Private entrance, First aid kit, Toilet paper, Soap, Towels, Pillows, Bed linens, Carbon monoxide alarm, Iron, Free on-street parking, Laptop-friendly workspace",33.0
413.0,http://airbnb.com/rooms/39092798?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=50b5c7c1-8c6d-4fe8-9d61-10124eab2b82,https://a0.muscache.com/im/pictures/c686fee5-94aa-4d5d-acb6-0099e53e428e.jpg?im_w=240,Hyderabad,Spacious and Modern Family Friendly Home ,Hyderabad,Entire flat,Hyderabad,3,3,1239,4.27,4.27 out of 5 stars from 11 reviews,"Lift, Kitchen, Wifi, Free parking on premises, Iron, Hangers, Laptop-friendly workspace, TV",11.0
409.0,http://airbnb.com/rooms/30712178?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=69dbb04b-0c20-490e-9124-a99b3ddde1c5,https://a0.muscache.com/im/pictures/f12dd6e9-608d-4d5a-b4f2-b394ac0700cf.jpg?im_w=240,Buenos Aires,Monoambiente Cálido y luminoso   Palermo Soho ,Palermo,Entire flat,Palermo,1,1,409,4.91,4.91 out of 5 stars from 117 reviews,"Lift, Wifi, Kitchen, Pool, Iron, Cable TV, Laptop-friendly workspace, Hair dryer",117.0
408.0,http://airbnb.com/rooms/35744000?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=9deae387-5f93-4901-8665-2fdf8e150bd5,https://a0.muscache.com/im/pictures/02a91775-23fc-42d1-a5cb-cd199b244ab4.jpg?im_w=240,Taipei,New decor 北歐風2房可睡8人中山區近寧夏夜市MRT捷運中山國小站走路35分鐘 ,中山區,Entire flat,中山區,2,4,1634,4.91,4.91 out of 5 stars from 34 reviews,"Lift, Kitchen, Wifi, Heating, Hair dryer, Hangers, Cable TV, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens",34.0
408.0,http://airbnb.com/rooms/7199573?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=535513e6-f6a7-4b90-bbc4-7ce4e4b288f6,https://a0.muscache.com/im/pictures/91293504/4cfb66b4_original.jpg?im_w=240,Hyderabad,Comfortable bed in a quiet location ,Hyderabad,Private room,Hyderabad,1,1,408,5.0,5.0 out of 5 stars from 5 reviews,"Lift, Kitchen, Wifi, Heating, Free parking on premises, Cable TV, Breakfast, Dryer",5.0
408.0,http://airbnb.com/rooms/41523839?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=8e5159c8-10e1-4ce2-8cc9-f88af73150c5,https://a0.muscache.com/im/pictures/f3e63ed6-aa9a-4dcb-8331-3a5a0fd16312.jpg?im_w=240,Seoul,[3mins from Dapsimni station] Joy's lovely house ,Dongdaemungu,Entire flat,Dongdaemun,Studio,2,815,4.32,4.32 out of 5 stars from 28 reviews,"Lift, Kitchen, Wifi, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating",28.0
407.0,http://airbnb.com/rooms/35937478?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=8e5159c8-10e1-4ce2-8cc9-f88af73150c5,https://a0.muscache.com/im/pictures/6b75cc45-d07a-41ec-84ff-8d9096dfcc33.jpg?im_w=240,Seoul,Female only 신논현역 강남역 논현역 여성전용 ,Seochogu,Private room,Banpo/Seorae,1,1,407,4.56,4.56 out of 5 stars from 9 reviews,"Kitchen, Wifi, Iron, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating",9.0
405.0,http://airbnb.com/rooms/40505073?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=8ceff615-ffec-4d42-a3be-53dfe6f22a44,https://a0.muscache.com/im/pictures/f16e69d2-e7a9-421e-9b2e-d66e73b19462.jpg?im_w=240,London,Cosy family room with a view. 30min tube Oxford St ,Woodford,Private room,LB of Redbridge,2,2,810,3.86,3.86 out of 5 stars from 7 reviews,"Free parking on premises, Wifi, Breakfast, Kitchen, Laptop-friendly workspace, Hair dryer, TV, Iron, Hangers",7.0
405.0,http://airbnb.com/rooms/10842949?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=13bdb440-131f-4be7-9749-9c41e0587c23,https://a0.muscache.com/im/pictures/67b5b4de-2e08-49dd-9615-22775c87c21e.jpg?im_w=240,Taipei,a single room in a convenient area ,新北市,Private room,新北市,1,1,405,4.74,4.74 out of 5 stars from 121 reviews,"Paid parking off premises, TV, Washing machine, Free on-street parking, Hair dryer, Private entrance, Cable TV, Toilet paper, Soap, Towels, Pillows, Bed linens",121.0
404.0,http://airbnb.com/rooms/11518476?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=aceae37f-ce35-4819-89c5-22dd6b49feeb,https://a0.muscache.com/im/pictures/f668d221-5f00-457b-b432-7472b38f8ebe.jpg?im_w=240,Berlin,Herzlich willkommen ,Berlin,Private room,Steglitz,1,2,809,4.89,4.89 out of 5 stars from 81 reviews,"Lift, Wifi, Kitchen, Dryer, Iron, Laptop-friendly workspace, Hangers, Hair dryer, TV",81.0
404.0,http://airbnb.com/rooms/39105131?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=648c2343-719a-4de4-abcf-1aa26ed0257e,https://a0.muscache.com/im/pictures/7e560d7e-681c-40d8-84f9-112a5cd73262.jpg?im_w=240,Seoul,서초역5분 내방역 3분  Calm & Mood houseGangnam 412(woman) ,"Bangbae 1(il)dong, Seochogu",Private room,Seocho,1,1,404,4.14,4.14 out of 5 stars from 7 reviews,"Kitchen, Wifi, Dryer, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace",7.0
399.0,http://airbnb.com/rooms/21212489?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b8328ee0-00d8-4842-9875-dd31bdd7efd8,https://a0.muscache.com/im/pictures/b8945572-8849-46b7-9cd3-4557bdf7526a.jpg?im_w=240,Buenos Aires,"Attic in old printing building. For 3, Patio. ",San Telmo,Entire flat,Monserrat,1,1,399,4.29,4.29 out of 5 stars from 31 reviews,"Wifi, Kitchen, Iron, Cable TV, Laptop-friendly workspace, Hair dryer, Air conditioning, TV",31.0
399.0,http://airbnb.com/rooms/41042602?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=b8328ee0-00d8-4842-9875-dd31bdd7efd8,https://a0.muscache.com/im/pictures/7a455f25-6957-4017-995e-ec1bc2ce6048.jpg?im_w=240,Buenos Aires,"Colonial, Vintage & Chic. Pool ",ACL,Entire flat,San Telmo,1,1,399,3.33,3.33 out of 5 stars from 3 reviews,"Hot tub, Indoor fireplace, Wifi, Kitchen, Pool, Iron, Washing machine, Hair dryer",3.0
398.0,http://airbnb.com/rooms/654656?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=0a745b7d-1a60-44b6-b4f4-fbe0feacdaf9,https://a0.muscache.com/im/pictures/8619609/a4ba1a27_original.jpg?im_w=240,Buenos Aires,Alto Palermo Brand New Studio! ,Buenos Aires,Entire flat,Recoleta,1,1,398,4.5,4.50 out of 5 stars from 59 reviews,"Hot tub, Gym, Lift, Wifi, Kitchen, Pool, Air conditioning, TV",59.0
397.0,http://airbnb.com/rooms/42987013?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=477d5bc6-36e7-4e59-a940-584bf69dfea5,https://a0.muscache.com/im/pictures/1d0af697-2435-423f-8027-b0ae4a0b763d.jpg?im_w=240,Seoul,"★Brand New,  Private, Spacious, Center of Seoul ★ ","Hangangno 1(il)ga, Yongsangu",Entire house,Yongsan,Studio,2,794,4.5,4.50 out of 5 stars from 4 reviews,"Kitchen, Wifi, Iron, Hair dryer, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating, Washing machine",4.0
392.0,http://airbnb.com/rooms/22850906?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=477d5bc6-36e7-4e59-a940-584bf69dfea5,https://a0.muscache.com/im/pictures/37e82d6e-50c5-4802-9462-61e5e621df35.jpg?im_w=240,Seoul,NEW SALE:❤of Myeongdong明洞 Double w/ private bath ,Junggu,Hotel room,Jung-gu,1,1,392,4.5,4.50 out of 5 stars from 20 reviews,"Lift, Hot tub, Kitchen, Wifi, Breakfast, Dryer, Iron, Hair dryer, Cable TV, Hangers",20.0
391.0,http://airbnb.com/rooms/19993349?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=61d09fbb-bee5-4dc3-b81c-612bf3fd7af5,https://a0.muscache.com/im/pictures/55917851-c5fe-4f3c-970c-2bbda4b65946.jpg?im_w=240,Buenos Aires,Vintage Apartment in Dowtown ,San Nicolas,Entire flat,San Nicolás,1,1,391,4.96,4.96 out of 5 stars from 23 reviews,"Lift, Wifi, Kitchen, Cable TV, Laptop-friendly workspace, Air conditioning, TV, Hangers",23.0
390.0,http://airbnb.com/rooms/35603064?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=9aac3d00-bda0-4b87-83c5-a31957870640,https://a0.muscache.com/im/pictures/9211c95a-d903-49ad-86b5-255fec683e8c.jpg?im_w=240,London,Lovely Bright  Single Room in Central London ,Greater London,Private room,Tulse Hill,1,2,780,5.0,5.0 out of 5 stars from 4 reviews,"Free parking on premises, Wifi, Kitchen, Laptop-friendly workspace, TV, Iron, Hangers, Washing machine, Heating, Toilet paper, Soap, Towels, Pillows, Bed linens",4.0
389.0,http://airbnb.com/rooms/14748508?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=86e4c3c7-e482-4a9b-bba6-f554d892a62e,https://a0.muscache.com/im/pictures/0fd5431c-aeca-4cf0-9c99-360f5968f95a.jpg?im_w=240,Buenos Aires,Apartamento en Palermo Soho ,Buenos Aires,Entire flat,Palermo,Studio,1,389,4.84,4.84 out of 5 stars from 90 reviews,"Lift, Wifi, Kitchen, Dryer, Pool, Iron, Washing machine, Laptop-friendly workspace, Hair dryer, Air conditioning",90.0
388.0,http://airbnb.com/rooms/36618830?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=dc9f86ef-2181-4233-8c65-b09e5d03461e,https://a0.muscache.com/im/pictures/42c0cdab-9300-4d5e-8a75-13111b0b4051.jpg?im_w=240,Taipei,MRT DaZhi 3mins/24 ppl/ a Double bed+Sofa /C ROOM ,中山區,Private room,中山區,1,2,775,4.96,4.96 out of 5 stars from 28 reviews,"Kitchen, Wifi, Dryer, Iron, Hair dryer, Washing machine, Laptop-friendly workspace, Toilet paper, Soap, Towels, Pillows, Bed linens, Air conditioning, Carbon monoxide alarm",28.0
385.0,http://airbnb.com/rooms/36390092?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=376f6326-842a-4164-8d6a-096adf64e95b,https://a0.muscache.com/im/pictures/b9a21302-f134-4b33-8b02-2ce59e8a9d7f.jpg?im_w=240,Seoul,"Seoul STN 10min, 3BR, WiFi egg, Family House ","Cheongpadong, Yongsangu",Entire house,Yongsan,3,4,1539,4.91,4.91 out of 5 stars from 34 reviews,"Kitchen, Wifi, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating, TV",34.0
385.0,http://airbnb.com/rooms/17259519?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=04ad7f33-5945-43d3-827a-5fa8ff9a6c25,https://a0.muscache.com/im/pictures/82de50ef-9adb-48c4-823f-7ac75e55a0c8.jpg?im_w=240,Taipei,超平價獨立單人房 ,Zhonghe Dist.,Private room,Zhonghe Dist.,1,1,385,4.85,4.85 out of 5 stars from 84 reviews,"TV, Washing machine, Hair dryer, Fire extinguisher, Lift, First aid kit, Toilet paper, Soap, Towels, Pillows, Bed linens, Carbon monoxide alarm, Heating, Paid parking off premises",84.0
385.0,http://airbnb.com/rooms/2199290?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=DATED_LTS&display_extensions%5B%5D=MONTHLY_STAYS&federated_search_id=073d35f6-a49e-443b-abbc-f4fdfac461d7,https://a0.muscache.com/im/pictures/30178013/5073ce58_original.jpg?im_w=240,Berlin,Charming Apartment in Kollwitzplaz ,Berlin,Entire flat,Prenzlauer Berg,1,2,770,4.71,4.71 out of 5 stars from 7 reviews,"Wifi, Kitchen, Iron, Hangers, Hair dryer, TV, Heating",7.0
385.0,http://airbnb.com/rooms/31270094?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=4f818d7b-f203-44da-a256-766ee47f0301,https://a0.muscache.com/im/pictures/00c6d31a-9653-4b00-8a82-1d4c097aefa4.jpg?im_w=240,Seoul,Gangnam Private Room #4 #Isolation X ,"Yeoksam 2(i)dong, Gangnamgu",Private room,Gangnam,1,1,385,4.63,4.63 out of 5 stars from 8 reviews,"Kitchen, Wifi, Iron, Hair dryer, Cable TV, Hangers, Toilet paper, Soap, Towels, Pillows, Bed linens, Laptop-friendly workspace, Heating, TV",8.0
384.0,http://airbnb.com/rooms/371898?check_in=2021-01-01&check_out=2021-04-30&previous_page_section_name=1000&display_extensions%5B%5D=MONTHLY_STAYS&display_extensions%5B%5D=DATED_LTS&federated_search_id=89a21af9-362a-4716-9615-45e6dca9206b,https://a0.muscache.com/im/pictures/4d9b198a-2777-4d36-9fb8-7912dfb5a8c0.jpg?im_w=240,Buenos Aires,10th floor comfortable apartment + Swimming pool! ,Buenos Aires,Entire flat,San Cristóbal,1,1,384,4.5,4.50 out of 5 stars from 6 reviews,"Lift, Wifi, Kitchen, Pool, Washing machine, Laptop-friendly workspace, Air conditioning, TV, Hangers",6.0
